fonte,plataforma,data,url_ref,texto,n_palavras,nota_usuario,likes,sentimento,confianca,sentimento_num,exportado_em
YouTube,Vídeo,2025-06-10,https://youtube.com/watch?v=uupfy9l3wWE,"Uma obra prima!!
Elenco fabuloso...
O cinema brasileiro, antes e depois ""TROPA DE ELITE"" ☠️🍿📽",15,,1.0,positivo,0.823,1,2026-03-25 20:30
YouTube,Vídeo,2022-10-28,https://youtube.com/watch?v=uupfy9l3wWE,"Eu tive a honra de ouvir essa história não carro em uma viagem com o O Paulo, ao Guarujá. Onde o mesmo me presenteou com uma Cesta, que havia ganho em uma viagem que tinha acabado de chegar.... Que honra, que momento memorável...",43,,4.0,negativo,0.434,-1,2026-03-25 20:30
YouTube,Vídeo,2024-01-10,https://youtube.com/watch?v=uupfy9l3wWE,"Treinamento de artes marciais onde a pessoa esquiva de todos os golpes é moleza. Sabendo a sequência fica fácil. Agora na vida real onde você não tem ideia de quando e da forma que a pessoa irá atacar, é outro patamar. Ou seja, ele deu mole em esperar certo tipo de reação do Wagner, foi a falha dele. A história foi massa!",62,,1.0,negativo,0.885,-1,2026-03-25 20:30
YouTube,Vídeo,2022-09-20,https://youtube.com/watch?v=uupfy9l3wWE,"Sensacional a  a historia, pode colocar o quão espetacular foi o trabalho como cap. nascimento na conta do Storani então, parabens.",21,,15.0,positivo,0.662,1,2026-03-25 20:30
YouTube,Vídeo,2025-11-09,https://youtube.com/watch?v=uupfy9l3wWE,"A então foi vc q transformou ele no capitão Nascimento, ótimo trabalho parabéns ☠️☠️☠️☠️",14,,1.0,negativo,0.45,-1,2026-03-25 20:30
YouTube,Vídeo,2022-09-18,https://youtube.com/watch?v=uupfy9l3wWE,"Agora está explicado!
A Wagner Moura era muito paz e amor pra fazer o papel.
Mas pelo visto fizeram ele encarnar o capitão do bope na marra.",27,,17.0,positivo,0.895,1,2026-03-25 20:30
YouTube,Vídeo,2024-02-01,https://youtube.com/watch?v=uupfy9l3wWE,"Nunca imaginária que Wagner Moura era esquerdalha mor e baiano. Um baita ator realmente, irreconhecível que talento. Parabéns Wagner Moura",20,,1.0,positivo,0.498,1,2026-03-25 20:30
YouTube,Vídeo,2023-04-06,https://youtube.com/watch?v=uupfy9l3wWE,"Pra mim, melhor filme nacional, e um dos melhores do mundo. E o Wagner foi bizarramente incrível nesse filme, assim como todo o elenco.",24,,3.0,positivo,0.914,1,2026-03-25 20:30
YouTube,Vídeo,2025-11-13,https://youtube.com/watch?v=uupfy9l3wWE,Ator favorito para o papel,5,,1.0,positivo,0.933,1,2026-03-25 20:30
YouTube,Vídeo,2022-10-04,https://youtube.com/watch?v=uupfy9l3wWE,Acabei de conhecer o pai do capitão Nascimento! Mestre lhe amo!,11,,8.0,positivo,0.791,1,2026-03-25 20:30
YouTube,Vídeo,2025-11-11,https://youtube.com/watch?v=uupfy9l3wWE,Minha impressão é que o Wagner quis tanto o papel porque pensou que iria desmoralizar a policia.  O tiro saiu pela culatra . Cap Nascimento diria a ele : você é um moleque .,34,,1.0,negativo,0.644,-1,2026-03-25 20:30
YouTube,Vídeo,2022-10-12,https://youtube.com/watch?v=uupfy9l3wWE,"Ótimo ator,ele fez bem em pedi o papel por causa dele o filme fez sucesso. Tanto que ele é o cara !!!",22,,3.0,negativo,0.799,-1,2026-03-25 20:30
YouTube,Vídeo,2025-11-12,https://youtube.com/watch?v=uupfy9l3wWE,"Juro por tudo que quando assisti TE pensei que o Wagner era real um ex-bope. Só depois de pesquisar um pouco mais sobre o ator que eu descobri que não, e fiquei em choque. O cara eh BRABO na atuação. Incorporou 200% o personagem.",44,,1.0,negativo,0.645,-1,2026-03-25 20:30
YouTube,Vídeo,2022-09-18,https://youtube.com/watch?v=uupfy9l3wWE,Não tem ninguém melhor que Wagner Moura no papel do Capitão Nascimento naTropa de Elite........,15,,109.0,negativo,0.354,-1,2026-03-25 20:30
YouTube,Vídeo,2026-01-17,https://youtube.com/watch?v=uupfy9l3wWE,Ele é fod@ !,4,,1.0,positivo,0.498,1,2026-03-25 20:30
YouTube,Vídeo,2022-10-16,https://youtube.com/watch?v=uupfy9l3wWE,O WAGNER MOURA É A ALMA DO FILME.,8,,6.0,positivo,0.549,1,2026-03-25 20:30
YouTube,Vídeo,2024-04-24,https://youtube.com/watch?v=uupfy9l3wWE,"Essa proximidade do ator com os profissionais da policia foi muito boa, ele atuou tanto que parecia um policial",19,,1.0,positivo,0.922,1,2026-03-25 20:30
YouTube,Vídeo,2022-11-14,https://youtube.com/watch?v=uupfy9l3wWE,Wagner  foi e é a melhor opção pois é excepcional em cada cena... Parabéns !,15,,4.0,positivo,0.709,1,2026-03-25 20:30
YouTube,Vídeo,2024-01-01,https://youtube.com/watch?v=uupfy9l3wWE,"Keano Reevs quando fez Speed ( velocidade máxima) treinou com a SWAT, observando se inspirando, coletando dados, quando foi iniciar as gravações ele chegou com o cabelo raspado e o diretor não gostou pq queria o cabelo grande como ele usou no filme Point Break ( Caçadores de Emoção). Ou seja o Wagner Moura dependeu desse cara para entender o que era o personagem, nos EUA eles fazem uma espécie de estágio e depois criam o personagem",77,,2.0,negativo,0.45,-1,2026-03-25 20:30
YouTube,Vídeo,2022-10-04,https://youtube.com/watch?v=uupfy9l3wWE,"Participei de uma palestra do Paulo na empresa que trabalho, que cara fodaaa!",13,,8.0,positivo,0.676,1,2026-03-25 20:30
YouTube,Vídeo,2024-06-08,https://youtube.com/watch?v=uupfy9l3wWE,"WAGNER MOURA,  O Melhor e Mais Incrível Capitão Nascimento Que Eu Já Presenciei Em Dois Filmes Tropa De Elite.",19,,1.0,positivo,0.898,1,2026-03-25 20:30
YouTube,Vídeo,2022-09-18,https://youtube.com/watch?v=uupfy9l3wWE,O cara arrebentou nesse filme,5,,6.0,negativo,0.62,-1,2026-03-25 20:30
YouTube,Vídeo,2022-11-18,https://youtube.com/watch?v=uupfy9l3wWE,Parabéns por deixar o cara falar sem interromper os pontos chaves de sua linha de raciocínio,16,,0.0,negativo,0.693,-1,2026-03-25 20:30
YouTube,Vídeo,2022-09-19,https://youtube.com/watch?v=uupfy9l3wWE,"Wagner Moura é brabo, o melhor ator do país, reconhecido no mundo inteiro.",13,,24.0,positivo,0.974,1,2026-03-25 20:30
YouTube,Vídeo,2024-04-21,https://youtube.com/watch?v=uupfy9l3wWE,Muito foda ver esse vídeo depois da participação do Wagner Moura no podpah,13,,1.0,negativo,0.46,-1,2026-03-25 20:30
YouTube,Vídeo,2022-11-19,https://youtube.com/watch?v=uupfy9l3wWE,Fantástico! Ninguém imagina o nível de preparação desses atores! 👏🏻👏🏻👏🏻,10,,3.0,positivo,0.972,1,2026-03-25 20:30
YouTube,Vídeo,2024-01-09,https://youtube.com/watch?v=uupfy9l3wWE,"Wagner despertou um tigre dentro do telespetadores, dificil é ter um tropa de elite 3 pelomenos se a netflix enchergasse a oportunidade poderia ja começa um roteiro foda e impactante pra a dar sequencia e criaçao a triologia",38,,1.0,negativo,0.489,-1,2026-03-25 20:30
YouTube,Vídeo,2022-10-28,https://youtube.com/watch?v=uupfy9l3wWE,"Eu acho que não poderia ter sido melhor essa escolha, ficou FODA",12,,2.0,negativo,0.654,-1,2026-03-25 20:30
YouTube,Vídeo,2025-11-05,https://youtube.com/watch?v=uupfy9l3wWE,Agora querem até se meter no filme!,7,,1.0,positivo,0.429,1,2026-03-25 20:30
YouTube,Vídeo,2022-09-19,https://youtube.com/watch?v=uupfy9l3wWE,Essa transformação eu queria ter visto 🤣🤣,7,,4.0,positivo,0.706,1,2026-03-25 20:30
YouTube,Vídeo,2025-11-10,https://youtube.com/watch?v=uupfy9l3wWE,O Wagner Moura foi perfeito no papel do capitão Nascimento. O cara foi monstro.,14,,1.0,negativo,0.812,-1,2026-03-25 20:30
YouTube,Vídeo,2022-09-24,https://youtube.com/watch?v=uupfy9l3wWE,Vagner Moura e um execelente ator. Um dos melhores da sua geracao. Capitao Nascimento e um dos marcos do cinema nacional ! Ficou no imaginario do brasileiro.,27,,15.0,positivo,0.973,1,2026-03-25 20:30
YouTube,Vídeo,2022-12-21,https://youtube.com/watch?v=uupfy9l3wWE,O orgulho que sinto desse filme tão sensacional ser totalmente brasileiro é proporcional à vergonha e indignação de saber que ele retrata a realidade nua e crua do Brasil.,29,,0.0,negativo,0.566,-1,2026-03-25 20:30
YouTube,Vídeo,2022-10-07,https://youtube.com/watch?v=uupfy9l3wWE,Tropa de Elite foi um marco no cinema nacional. O filme chegou primeiro no DVD pirata e mesmo assim - cinema lotado. Parecia arquibancada de estádio.,26,,3.0,positivo,0.712,1,2026-03-25 20:30
YouTube,Vídeo,2022-11-30,https://youtube.com/watch?v=uupfy9l3wWE,15 anos depois eu ainda assisto os filmes todos os anos!,11,,2.0,positivo,0.698,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Login Entrar Entrar com Twitter Entrar com Facebook Esqueci minha senha,11,,,positivo,0.571,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Entrar com Twitter,3,,,positivo,0.515,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Entrar com Facebook,3,,,positivo,0.536,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Esqueci minha senha,3,,,positivo,0.725,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,> Tropa de Elite,4,,,positivo,0.653,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Criar nova lista,3,,,positivo,0.66,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Populares da Semana,3,,,positivo,0.924,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Grupos Populares,2,,,positivo,0.798,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Posts Populares,2,,,positivo,0.654,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Cadastrar filme,2,,,positivo,0.539,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Perguntas Frequentes,2,,,positivo,0.487,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Formatos de Anúncios,3,,,positivo,0.538,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Login Entrar Entrar com Twitter Entrar com Facebook Esqueci minha senha,11,,,positivo,0.571,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Entrar com Twitter,3,,,positivo,0.515,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Entrar com Facebook,3,,,positivo,0.536,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Esqueci minha senha,3,,,positivo,0.725,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,> Tropa de Elite,4,,,positivo,0.653,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Criar nova lista,3,,,positivo,0.66,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Populares da Semana,3,,,positivo,0.924,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Grupos Populares,2,,,positivo,0.798,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Posts Populares,2,,,positivo,0.654,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Cadastrar filme,2,,,positivo,0.539,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Perguntas Frequentes,2,,,positivo,0.487,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Formatos de Anúncios,3,,,positivo,0.538,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Login Entrar Entrar com Twitter Entrar com Facebook Esqueci minha senha,11,,,positivo,0.571,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Entrar com Twitter,3,,,positivo,0.515,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Entrar com Facebook,3,,,positivo,0.536,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Esqueci minha senha,3,,,positivo,0.725,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,> Tropa de Elite,4,,,positivo,0.653,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Criar nova lista,3,,,positivo,0.66,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Curtas Metragens,2,,,positivo,0.471,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Populares da Semana,3,,,positivo,0.924,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Grupos Populares,2,,,positivo,0.798,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Posts Populares,2,,,positivo,0.654,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Cadastrar filme,2,,,positivo,0.539,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Perguntas Frequentes,2,,,positivo,0.487,1,2026-03-25 20:30
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Formatos de Anúncios,3,,,positivo,0.538,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"AdoroCinema Ex.: Avengers Secret Wars , Missão Impossível 8 , M3GAN 2.0 Filmes Melhores filmes Em cartaz Em breve Críticas AdoroCinema Bilheterias Todos os filmes infantis Todos os filmes Programação Trailer Notícias Séries Televisão Streaming Novelas Minha conta Conectar Criar uma conta Inicial Filmes em cartaz Todos os filmes Filmes de Ação Tropa de Elite Tropa de Elite: Críticas Tropa de Elite Home Notícias Vídeos Créditos Críticas dos usuários Críticas do AdoroCinema Filmes online Fotos Curiosidades Filmes similares Média 4,6 4489 notas 114 Críticas do usuário 5 62 críticas 4 33 críticas 3",93,,,positivo,0.786,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Média 4,6 4489 notas 114 Críticas do usuário 5 62 críticas 4 33 críticas 3 9 críticas 2 8 críticas 1 2 críticas 0 0 crítica",26,,,positivo,0.592,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,114 Críticas do usuário 5 62 críticas 4 33 críticas 3 9 críticas 2 8 críticas 1 2 críticas 0 0 crítica,22,4489 notas,,positivo,0.583,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Organizar por Críticas mais úteis Críticas mais recentes Por usuários que mais publicaram críticas Por usuários com mais seguidores,19,4489 notas,,negativo,0.476,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Um visitante 5,0 Enviada em 29 de abril de 2019 Um dos filmes mais emblemáticos da história do cinema nacional. Nunca houve, e nem vai haver, outro longa que capture com tamanha veracidade a realidade socioeconômica dos rincões brasileiros. O retrato que José Padilha faz do sucateamento da segurança pública, hipocrisia da elite, e criminalidade selvagem que assolam as grandes metrópoles(em especial o Rio de Janeiro, onde o filme se passa) é sem igual no nosso cinema, tudo isso pelos olhos do icônico Capitão Nascimento, interpretado de maneira avassaladora por Wagner Moura. Tropa de Elite é um ",97,4489 notas,,negativo,0.629,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 29 de abril de 2019 Um dos filmes mais emblemáticos da história do cinema nacional. Nunca houve, e nem vai haver, outro longa que capture com tamanha veracidade a realidade socioeconômica dos rincões brasileiros. O retrato que José Padilha faz do sucateamento da segurança pública, hipocrisia da elite, e criminalidade selvagem que assolam as grandes metrópoles(em especial o Rio de Janeiro, onde o filme se passa) é sem igual no nosso cinema, tudo isso pelos olhos do icônico Capitão Nascimento, interpretado de maneira avassaladora por Wagner Moura. Tropa de Elite é um filme que se ",98,4489 notas,,negativo,0.64,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 29 de abril de 2019",8,4489 notas,,positivo,0.559,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 29 de abril de 2019,7,"5,0",,positivo,0.547,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Um dos filmes mais emblemáticos da história do cinema nacional. Nunca houve, e nem vai haver, outro longa que capture com tamanha veracidade a realidade socioeconômica dos rincões brasileiros. O retrato que José Padilha faz do sucateamento da segurança pública, hipocrisia da elite, e criminalidade selvagem que assolam as grandes metrópoles(em especial o Rio de Janeiro, onde o filme se passa) é sem igual no nosso cinema, tudo isso pelos olhos do icônico Capitão Nascimento, interpretado de maneira avassaladora por Wagner Moura. Tropa de Elite é um filme que se confunde com a nossa percepção da r",97,"5,0",,negativo,0.658,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Yuri 71 seguidores 508 críticas Seguir usuário 5,0 Enviada em 9 de janeiro de 2024 Um filme marcante e clássico. Um dos melhores filmes brasileiros de todos os tempos. Atores excelentes, história muito bem elaborada, mostrando um pouco da realidade do BOPE no Brasil, tanto no treinamento como na atuação deles em nosso país. A história se desenrola bem rápido e, principalmente, tem muita ação e drama. Vale muito a pena assistir. 18 0",74,"5,0",,positivo,0.974,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Yuri 71 seguidores 508 críticas Seguir usuário,7,"5,0",,positivo,0.466,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Yuri 71 seguidores 508 críticas Seguir usuário,7,"5,0",,positivo,0.466,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 9 de janeiro de 2024 Um filme marcante e clássico. Um dos melhores filmes brasileiros de todos os tempos. Atores excelentes, história muito bem elaborada, mostrando um pouco da realidade do BOPE no Brasil, tanto no treinamento como na atuação deles em nosso país. A história se desenrola bem rápido e, principalmente, tem muita ação e drama. Vale muito a pena assistir. 18 0",67,"5,0",,positivo,0.972,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 9 de janeiro de 2024",8,"5,0",,positivo,0.563,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 9 de janeiro de 2024,7,"5,0",,positivo,0.553,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Um filme marcante e clássico. Um dos melhores filmes brasileiros de todos os tempos. Atores excelentes, história muito bem elaborada, mostrando um pouco da realidade do BOPE no Brasil, tanto no treinamento como na atuação deles em nosso país. A história se desenrola bem rápido e, principalmente, tem muita ação e drama. Vale muito a pena assistir.",57,"5,0",,positivo,0.98,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Anderson  G. 1.369 seguidores 397 críticas Seguir usuário 4,0 Enviada em 20 de abril de 2018 ""Tropa de Elite"" o mais puro e cru registro da sociedade brasileira, hipocrisia, ganancia, parcialidade e inocência, a onde policiais maltratam ""inocentes"" para prender bandidos, e ricos financiam o crime e matam policias indiretamente com um discurso pacifista. Um roteiro que fala sobre trafico, crime e favela por um angulo diferente, o angulo da policia, mais especificamente do BOPE, um regimento especial da policia militar, quem nos conta a historia é o capitão Nascimento, que se mistura com a histo",96,"5,0",,negativo,0.876,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Anderson  G. 1.369 seguidores 397 críticas Seguir usuário,8,"5,0",,positivo,0.433,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Anderson  G. 1.369 seguidores 397 críticas Seguir usuário,8,"5,0",,positivo,0.433,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"4,0 Enviada em 20 de abril de 2018 ""Tropa de Elite"" o mais puro e cru registro da sociedade brasileira, hipocrisia, ganancia, parcialidade e inocência, a onde policiais maltratam ""inocentes"" para prender bandidos, e ricos financiam o crime e matam policias indiretamente com um discurso pacifista. Um roteiro que fala sobre trafico, crime e favela por um angulo diferente, o angulo da policia, mais especificamente do BOPE, um regimento especial da policia militar, quem nos conta a historia é o capitão Nascimento, que se mistura com a historia de Mathias e Neto, jovens policiais honestos que busca",97,"5,0",,negativo,0.905,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"4,0 Enviada em 20 de abril de 2018",8,"5,0",,positivo,0.562,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 20 de abril de 2018,7,"4,0",,positivo,0.566,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"""Tropa de Elite"" o mais puro e cru registro da sociedade brasileira, hipocrisia, ganancia, parcialidade e inocência, a onde policiais maltratam ""inocentes"" para prender bandidos, e ricos financiam o crime e matam policias indiretamente com um discurso pacifista. Um roteiro que fala sobre trafico, crime e favela por um angulo diferente, o angulo da policia, mais especificamente do BOPE, um regimento especial da policia militar, quem nos conta a historia é o capitão Nascimento, que se mistura com a historia de Mathias e Neto, jovens policiais honestos que buscam o combate do crime organizado, o ",95,"4,0",,negativo,0.924,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"wesleyaxe 10.962 seguidores 680 críticas Seguir usuário 5,0 Enviada em 9 de fevereiro de 2012 Esse filme mostrou que a evolução do nosso cinema, desde ""Cidade de Deus"" e ""Carandirú"" que estavam tentando fazer um filme impactante, inclusive acho que os dois serviram de lição pra chegar a esse patamar. Um filme com cenas cruas e nervosas que mexe conosco... excelente! 4 0",63,"4,0",,positivo,0.788,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,wesleyaxe 10.962 seguidores 680 críticas Seguir usuário,7,"4,0",,negativo,0.451,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,wesleyaxe 10.962 seguidores 680 críticas Seguir usuário,7,"4,0",,negativo,0.451,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 9 de fevereiro de 2012 Esse filme mostrou que a evolução do nosso cinema, desde ""Cidade de Deus"" e ""Carandirú"" que estavam tentando fazer um filme impactante, inclusive acho que os dois serviram de lição pra chegar a esse patamar. Um filme com cenas cruas e nervosas que mexe conosco... excelente! 4 0",56,"4,0",,positivo,0.797,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 9 de fevereiro de 2012",8,"4,0",,positivo,0.54,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 9 de fevereiro de 2012,7,"5,0",,positivo,0.542,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Esse filme mostrou que a evolução do nosso cinema, desde ""Cidade de Deus"" e ""Carandirú"" que estavam tentando fazer um filme impactante, inclusive acho que os dois serviram de lição pra chegar a esse patamar. Um filme com cenas cruas e nervosas que mexe conosco... excelente!",46,"5,0",,positivo,0.86,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Estevan Magno 5.246 seguidores 490 críticas Seguir usuário 4,0 Enviada em 8 de janeiro de 2015 O filme que é a cara do Brasil, a verdadeira face desta nação. Tem um ator ótimo, Wagner Moura no papel de herói brasileiro. Devemos reverenciar esses policiais, pois eles sujam as mãos para nós não sujarmos a nossa. Graças a eles estamos num Brasil um pouco mais civilizado. Aqui é caveira. 5 5",70,"5,0",,positivo,0.46,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Estevan Magno 5.246 seguidores 490 críticas Seguir usuário,8,"5,0",,positivo,0.493,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Estevan Magno 5.246 seguidores 490 críticas Seguir usuário,8,"5,0",,positivo,0.493,1,2026-03-25 20:30
