fonte,plataforma,data,url_ref,texto,n_palavras,nota_usuario,likes,sentimento,confianca,sentimento_num,exportado_em
YouTube,Vídeo,2025-08-18,https://youtube.com/watch?v=SvQ62sztiBw,Ele achando que foi fascista por política particular e o Brasil achando que ele foi um Salvador da pátria,19,,2.0,negativo,1.0,-1,2026-03-25 17:47
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Esse filme, foi o maior incentivo da galera ser policia na época! Pra galera q fez, parabéns 👏🏻👏🏻👏🏻👏🏻",18,,31.0,positivo,1.0,1,2026-03-25 17:47
YouTube,Vídeo,2024-04-16,https://youtube.com/watch?v=SvQ62sztiBw,"O Podcast está AO VIVO agora e já soltaram um corte, Brabo!",12,,30.0,negativo,1.0,-1,2026-03-25 17:47
YouTube,Vídeo,2026-01-20,https://youtube.com/watch?v=SvQ62sztiBw,"Wagner Moura como Wagner Moura= 0
Wagner Moura como Capitão Nascimento=1000000000",11,,2.0,positivo,1.0,1,2026-03-25 17:47
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,Ele achou que a população iria achar errado a polícia bater em bandidos? não tinha a menor possibilidade,18,,698.0,negativo,1.0,-1,2026-03-25 17:47
YouTube,Vídeo,2024-05-05,https://youtube.com/watch?v=SvQ62sztiBw,"Resumindo, fizeram o filme para passar a imagem de malvado do policial, acabaram saindo como heróis kkkk",17,,3.0,negativo,1.0,-1,2026-03-25 17:47
YouTube,Vídeo,2024-04-25,https://youtube.com/watch?v=SvQ62sztiBw,"cara, eu me amarro quando o mitico cita a quebrada aqui do ES, mooro do lado de soteco, no boa vista! acho mt foda onde ele ta hj e aidna lembra dos lugares q ja passou",36,,0.0,positivo,0.8,1,2026-03-25 17:47
YouTube,Vídeo,2024-04-26,https://youtube.com/watch?v=SvQ62sztiBw,"Na moral, esse cara sabe o que significa o fascismo? Eu tenho a impressão que se ele descobrir ele muda de lado",22,,5.0,negativo,0.8,-1,2026-03-25 17:47
YouTube,Vídeo,2024-12-07,https://youtube.com/watch?v=SvQ62sztiBw,"A pergunta dos cara ""vocês ensaiaram muito?"" kkkkkkkkkkkkkkk",8,,3.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-19,https://youtube.com/watch?v=SvQ62sztiBw,"Wagner Moura ,existe um escritor brasileiro chamado Andre Vianco que escreveu uma trilogia sobre vampiros e lobisomens ambiental no Brasil que e maravillhoso. Poderia adaptar para filme",27,,2.0,positivo,0.8,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Wagner, sugiro que vá no Fala Glauber podcast junto com Pimentel. Independente de discordar politicamente de tudo que vc pensa e fala, gostaria de vê-lo interagir e responder questionamentos reais e embasados sobre suas experiências, não apenas com a Polícia, mas na sua filmografia.",44,,379.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-16,https://youtube.com/watch?v=SvQ62sztiBw,"Apesar de discordar do Wagner em várias coisas que ele diz, ele é um cara inteligente. Mas quem fala ou até pergunta que o filme é fascista é uma pessoa que não tem a menor graça você conversar. É uma pergunta idiota, de uma bolha mais idiota ainda.",48,,168.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2025-04-09,https://youtube.com/watch?v=SvQ62sztiBw,"Tropa de elite se resume a uma palavra perfeição 
Será que teremos o 3 algum dia",16,,2.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"cara tao inteligente com assuntos profundos, com 2 boçais rasos, triste, desperdicio, convidado certo no podcast errado",17,,258.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Os cara cobram tudo também, viu?! Mano, tem várias entrevistas em outros programas, entrevistas com mais embasamentos… é só olhar. Esse podcast é mais um conversa, do que uma entrevista com perguntas formuladas, elaboradas e etc…",36,,14.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-24,https://youtube.com/watch?v=SvQ62sztiBw,"Engraçado que eles falam que a obra é tão atual, mas o cara que ele entrevistou e tratou tão bem, é o chefe disso tudo e quem o filme mostra no final",32,,1.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Cidade Baixa é um filme mto bom mesmo, já vi várias vezes.",12,,7.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Mano, vocês trazem o Wagner Moura e perguntam coisas muito amplas. Vocês deveriam focar na carreira e não em pirataria.",20,,17.0,negativo,1.0,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-19,https://youtube.com/watch?v=SvQ62sztiBw,"Não se pode fazer um filme, causar reação contrária nas pessoas e simplesmente dizer que elas entenderam errado. É um filmaço, mas o que eu mais via entre a molecada era imitando o cap. Nascimento e dizendo “cadê o baiano?”",40,,0.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Sou admirador do trabalho do Wagner Moura e de sua consciência de classe ímpar nesse meio artístico. Tem um trabalhado sólido no Brasil e cada vez mais promissor lá fora, com grandes reconhecimentos e prêmios, mesmo assim não deixa de ler, estudar, pensar criticamente e expor a sua opinião. Parabéns, Wagner!",51,,21.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Por mais que eu discorde de basicamente toda opinião política e ideológica do Wagner Moura, não posso deixar de dizer o quão talentoso e fora da curva esse cara é atuando. Na minha opinião, ele e a Fernanda Montenegro estão em outra prateleira no cenário nacional de atuação, praticam outro esporte.",51,,76.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-05-27,https://youtube.com/watch?v=SvQ62sztiBw,"@podpah tem que convidar o José Padilha p ir ai, vai ser um bate-papo top",15,,0.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2025-08-02,https://youtube.com/watch?v=SvQ62sztiBw,"Todo artista vive descolado da realidade, o Wagner nitidamente por sua ideologia política, acreditou que o filme fosse despertar um ""ódio coletivo"" nas pessoas por causa do Capitão Nascimento, muito pelo contrário, o personagem se tornou um símbolo nacional.",39,,4.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-18,https://youtube.com/watch?v=SvQ62sztiBw,"Foi uma vitoria do podpah conseguir falar com o wagner sobre o tropa de elite. 
É nítido o quanto ele se sente desconfortável. Infelizmente para ele e para uma maioria promover a policia e criticar o tráfico é dificiil. 

Ele tem vergonha de ter feito o cap nascimento",48,,36.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-30,https://youtube.com/watch?v=SvQ62sztiBw,"Mítico não sabe elaborar uma pergunta mano, isso é incrível cara!",11,,0.0,negativo,0.8,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,Isso mostra o quanto a classe artística se distanciou da realidade do cidadão comum. O filme foi aclamado pois o povo odeia bandido e no fundo quer que eles se lasquem,31,,21.0,negativo,1.0,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Como diz Harvey Dent: ""Ou você morre como herói, ou vive o bastante para ver você mesmo virar o vilão"".",20,,10.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-12-03,https://youtube.com/watch?v=SvQ62sztiBw,"Esse podcast só tem uma coisa de bom , os entrevistados !!!",12,,1.0,negativo,1.0,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-16,https://youtube.com/watch?v=SvQ62sztiBw,Lembro até hj quando vir lá casa de papel e pensava que era ele o Berlim kkkkkk,17,,9.0,positivo,0.8,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Polícia que esculacha morador????
Tá de sacanagem….",7,,21.0,negativo,1.0,-1,2026-03-25 17:48
YouTube,Vídeo,2024-04-20,https://youtube.com/watch?v=SvQ62sztiBw,"Esse cara aí é uma das jóias do Brasil , em termos de atuação e teatro/ filme. Tropa de Elite , Narcos, ..... Fenomenal!",24,,0.0,positivo,1.0,1,2026-03-25 17:48
YouTube,Vídeo,2024-04-22,https://youtube.com/watch?v=SvQ62sztiBw,"Acho contraditório dizer que a polarização é uma ameaça a democracia, pelo contrário, o perigo seria uma unanimidade, democracia tem que ser polarizada mesmo.",24,,20.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-16,https://youtube.com/watch?v=SvQ62sztiBw,"Obrigado pela entrevista Capitão, pede pro Padilha lançar o 3°, volte logo 🫡❤",13,,48.0,positivo,1.0,1,2026-03-25 17:49
YouTube,Vídeo,2024-05-09,https://youtube.com/watch?v=SvQ62sztiBw,Os dois caras do podcast são o reflexo do pensamento do brasileiro que não faz a mínima ideia do que tá falando. Pqp.,23,,1.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Independente se é uma entrevista ou uma conversa, tendo um roteiro ou não. Eles estão crescendo, já passou da hora de se preparar para receber alguns convidados, mítico principalmente. 90% é sobre ele viajar e tentar fazer média com o convidado para se incluir no bate papo.",47,,28.0,negativo,0.8,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-17,https://youtube.com/watch?v=SvQ62sztiBw,"Ele é apoiador do psol, vocês acham que ele vai ficar do lado da polícia em algum momento? 
Caiam na real",21,,213.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2026-01-24,https://youtube.com/watch?v=SvQ62sztiBw,Imagina o tédio que ele sentiu de ser entrevistado por esses moleques,12,,1.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-20,https://youtube.com/watch?v=SvQ62sztiBw,0:15 BLZ KKKKK,3,,17.0,positivo,0.8,1,2026-03-25 17:49
YouTube,Vídeo,2024-04-25,https://youtube.com/watch?v=SvQ62sztiBw,O despreparo de mítico e surreal,6,,4.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-19,https://youtube.com/watch?v=SvQ62sztiBw,Entrevistadores INTELECTUALMENTE LIMITADÍSSIMOS.,3,,2.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-16,https://youtube.com/watch?v=SvQ62sztiBw,Os cara teve essa puta oportunidade com o Wagner e quase não pergutaram nada do tropa pro Wagner,18,,46.0,negativo,0.8,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-19,https://youtube.com/watch?v=SvQ62sztiBw,"Capitão Nascimento é um personagem de um herói brasileiro, ao contrário do ator que o representa.",16,,3.0,negativo,0.8,-1,2026-03-25 17:49
YouTube,Vídeo,2025-11-22,https://youtube.com/watch?v=SvQ62sztiBw,"Wagner é muito inocente pra pensar que o brasileiro ia entender tropa de elite , até hoje tem idiota que idolatra o capitão nascimento",24,,1.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2025-11-06,https://youtube.com/watch?v=SvQ62sztiBw,Dá pra ver que o Wagner não gosta do sucesso que o filme teve por não ter refletido a intenção dele e dos diretores. Triste pro militante.,27,,4.0,negativo,0.8,-1,2026-03-25 17:49
YouTube,Vídeo,2025-07-09,https://youtube.com/watch?v=SvQ62sztiBw,*aos **2:25** ele disse que morava em soteco vilha velha  espirito santo*,12,,4.0,negativo,0.8,-1,2026-03-25 17:49
YouTube,Vídeo,2024-12-20,https://youtube.com/watch?v=SvQ62sztiBw,"Esses dois ""entrevistadores"" deveriam focar em entrevistar apenas Mc's de funk, esse tipo de gente sim está no nível deles",20,,0.0,negativo,1.0,-1,2026-03-25 17:49
YouTube,Vídeo,2024-04-19,https://youtube.com/watch?v=SvQ62sztiBw,Só me explica como esse Podcast é o maior do Brasil ?,12,,3.0,negativo,1.0,-1,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Login Entrar Entrar com Twitter Entrar com Facebook Esqueci minha senha,11,,,neutro,0.0,0,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Entrar com Twitter,3,,,negativo,0.8,-1,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Entrar com Facebook,3,,,negativo,0.8,-1,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Esqueci minha senha,3,,,neutro,0.0,0,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,> Tropa de Elite,4,,,positivo,0.8,1,2026-03-25 17:49
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Criar nova lista,3,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Populares da Semana,3,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Grupos Populares,2,,,negativo,0.0,-1,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Posts Populares,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Cadastrar filme,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Perguntas Frequentes,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=1,Formatos de Anúncios,3,,,neutro,1.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Login Entrar Entrar com Twitter Entrar com Facebook Esqueci minha senha,11,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Entrar com Twitter,3,,,negativo,0.8,-1,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Entrar com Facebook,3,,,negativo,0.8,-1,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Esqueci minha senha,3,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,> Tropa de Elite,4,,,positivo,0.8,1,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Criar nova lista,3,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Populares da Semana,3,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Grupos Populares,2,,,negativo,0.0,-1,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Posts Populares,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Cadastrar filme,2,,,neutro,0.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Perguntas Frequentes,2,,,neutro,1.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=2,Formatos de Anúncios,3,,,neutro,1.0,0,2026-03-25 17:50
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Login Entrar Entrar com Twitter Entrar com Facebook Esqueci minha senha,11,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Entrar com Twitter,3,,,negativo,0.8,-1,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Entrar com Facebook,3,,,negativo,0.8,-1,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Esqueci minha senha,3,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,> Tropa de Elite,4,,,positivo,0.8,1,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Criar nova lista,3,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Curtas Metragens,2,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Populares da Semana,3,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Grupos Populares,2,,,negativo,0.8,-1,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Posts Populares,2,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Cadastrar filme,2,,,neutro,0.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Perguntas Frequentes,2,,,neutro,1.0,0,2026-03-25 17:51
Filmow,Review,2026-03-25,https://filmow.com/comentarios/22/1131/?pagina=3,Formatos de Anúncios,3,,,neutro,1.0,0,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"AdoroCinema Ex.: Avengers Secret Wars , Missão Impossível 8 , M3GAN 2.0 Filmes Melhores filmes Em cartaz Em breve Críticas AdoroCinema Bilheterias Todos os filmes infantis Todos os filmes Programação Trailer Notícias Séries Televisão Streaming Novelas Minha conta Conectar Criar uma conta Inicial Filmes em cartaz Todos os filmes Filmes de Ação Tropa de Elite Tropa de Elite: Críticas Tropa de Elite Home Notícias Vídeos Créditos Críticas dos usuários Críticas do AdoroCinema Filmes online Fotos Curiosidades Filmes similares Média 4,6 4489 notas 114 Críticas do usuário 5 62 críticas 4 33 críticas 3",93,,,neutro,0.0,0,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Média 4,6 4489 notas 114 Críticas do usuário 5 62 críticas 4 33 críticas 3 9 críticas 2 8 críticas 1 2 críticas 0 0 crítica",26,,,neutro,0.0,0,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,114 Críticas do usuário 5 62 críticas 4 33 críticas 3 9 críticas 2 8 críticas 1 2 críticas 0 0 crítica,22,4489 notas,,neutro,0.0,0,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Organizar por Críticas mais úteis Críticas mais recentes Por usuários que mais publicaram críticas Por usuários com mais seguidores,19,4489 notas,,neutro,1.0,0,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Um visitante 5,0 Enviada em 29 de abril de 2019 Um dos filmes mais emblemáticos da história do cinema nacional. Nunca houve, e nem vai haver, outro longa que capture com tamanha veracidade a realidade socioeconômica dos rincões brasileiros. O retrato que José Padilha faz do sucateamento da segurança pública, hipocrisia da elite, e criminalidade selvagem que assolam as grandes metrópoles(em especial o Rio de Janeiro, onde o filme se passa) é sem igual no nosso cinema, tudo isso pelos olhos do icônico Capitão Nascimento, interpretado de maneira avassaladora por Wagner Moura. Tropa de Elite é um ",97,4489 notas,,positivo,1.0,1,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 29 de abril de 2019 Um dos filmes mais emblemáticos da história do cinema nacional. Nunca houve, e nem vai haver, outro longa que capture com tamanha veracidade a realidade socioeconômica dos rincões brasileiros. O retrato que José Padilha faz do sucateamento da segurança pública, hipocrisia da elite, e criminalidade selvagem que assolam as grandes metrópoles(em especial o Rio de Janeiro, onde o filme se passa) é sem igual no nosso cinema, tudo isso pelos olhos do icônico Capitão Nascimento, interpretado de maneira avassaladora por Wagner Moura. Tropa de Elite é um filme que se ",98,4489 notas,,positivo,1.0,1,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 29 de abril de 2019",8,4489 notas,,neutro,0.0,0,2026-03-25 17:51
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 29 de abril de 2019,7,"5,0",,neutro,1.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Um dos filmes mais emblemáticos da história do cinema nacional. Nunca houve, e nem vai haver, outro longa que capture com tamanha veracidade a realidade socioeconômica dos rincões brasileiros. O retrato que José Padilha faz do sucateamento da segurança pública, hipocrisia da elite, e criminalidade selvagem que assolam as grandes metrópoles(em especial o Rio de Janeiro, onde o filme se passa) é sem igual no nosso cinema, tudo isso pelos olhos do icônico Capitão Nascimento, interpretado de maneira avassaladora por Wagner Moura. Tropa de Elite é um filme que se confunde com a nossa percepção da r",97,"5,0",,positivo,1.0,1,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Yuri 71 seguidores 508 críticas Seguir usuário 5,0 Enviada em 9 de janeiro de 2024 Um filme marcante e clássico. Um dos melhores filmes brasileiros de todos os tempos. Atores excelentes, história muito bem elaborada, mostrando um pouco da realidade do BOPE no Brasil, tanto no treinamento como na atuação deles em nosso país. A história se desenrola bem rápido e, principalmente, tem muita ação e drama. Vale muito a pena assistir. 18 0",74,"5,0",,positivo,1.0,1,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Yuri 71 seguidores 508 críticas Seguir usuário,7,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Yuri 71 seguidores 508 críticas Seguir usuário,7,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 9 de janeiro de 2024 Um filme marcante e clássico. Um dos melhores filmes brasileiros de todos os tempos. Atores excelentes, história muito bem elaborada, mostrando um pouco da realidade do BOPE no Brasil, tanto no treinamento como na atuação deles em nosso país. A história se desenrola bem rápido e, principalmente, tem muita ação e drama. Vale muito a pena assistir. 18 0",67,"5,0",,positivo,1.0,1,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 9 de janeiro de 2024",8,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 9 de janeiro de 2024,7,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Um filme marcante e clássico. Um dos melhores filmes brasileiros de todos os tempos. Atores excelentes, história muito bem elaborada, mostrando um pouco da realidade do BOPE no Brasil, tanto no treinamento como na atuação deles em nosso país. A história se desenrola bem rápido e, principalmente, tem muita ação e drama. Vale muito a pena assistir.",57,"5,0",,positivo,1.0,1,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Anderson  G. 1.369 seguidores 397 críticas Seguir usuário 4,0 Enviada em 20 de abril de 2018 ""Tropa de Elite"" o mais puro e cru registro da sociedade brasileira, hipocrisia, ganancia, parcialidade e inocência, a onde policiais maltratam ""inocentes"" para prender bandidos, e ricos financiam o crime e matam policias indiretamente com um discurso pacifista. Um roteiro que fala sobre trafico, crime e favela por um angulo diferente, o angulo da policia, mais especificamente do BOPE, um regimento especial da policia militar, quem nos conta a historia é o capitão Nascimento, que se mistura com a histo",96,"5,0",,negativo,0.8,-1,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Anderson  G. 1.369 seguidores 397 críticas Seguir usuário,8,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Anderson  G. 1.369 seguidores 397 críticas Seguir usuário,8,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"4,0 Enviada em 20 de abril de 2018 ""Tropa de Elite"" o mais puro e cru registro da sociedade brasileira, hipocrisia, ganancia, parcialidade e inocência, a onde policiais maltratam ""inocentes"" para prender bandidos, e ricos financiam o crime e matam policias indiretamente com um discurso pacifista. Um roteiro que fala sobre trafico, crime e favela por um angulo diferente, o angulo da policia, mais especificamente do BOPE, um regimento especial da policia militar, quem nos conta a historia é o capitão Nascimento, que se mistura com a historia de Mathias e Neto, jovens policiais honestos que busca",97,"5,0",,negativo,0.8,-1,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"4,0 Enviada em 20 de abril de 2018",8,"5,0",,neutro,0.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 20 de abril de 2018,7,"4,0",,neutro,1.0,0,2026-03-25 17:52
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"""Tropa de Elite"" o mais puro e cru registro da sociedade brasileira, hipocrisia, ganancia, parcialidade e inocência, a onde policiais maltratam ""inocentes"" para prender bandidos, e ricos financiam o crime e matam policias indiretamente com um discurso pacifista. Um roteiro que fala sobre trafico, crime e favela por um angulo diferente, o angulo da policia, mais especificamente do BOPE, um regimento especial da policia militar, quem nos conta a historia é o capitão Nascimento, que se mistura com a historia de Mathias e Neto, jovens policiais honestos que buscam o combate do crime organizado, o ",95,"4,0",,positivo,0.8,1,2026-03-25 17:53
